year,month,P_anchoveta,P_sardina,P_jurel,Q_anchoveta,Q_sardina,Q_jurel,P_harina_FOB_CLP,Tipo_Cambio,Precio_USD,Date,IPC_index,P_anchoveta_real,P_sardina_real,P_jurel_real,P_FOB_real
2012,1,62000.00000000005,63000.00000000004,173999.99999999997,6.85,16.880000000000003,67350.71600000001,629181.1295454539,501.339545454545,1255,2012-01-01,100.1,61938.06193806199,62937.062937062976,173826.17382617382,628552.5769684855
2012,2,62000.00000000005,65999.99999999996,207999.9999999999,257.86599999999993,34840.46299999999,40827.648999999976,612694.2071428566,481.48857142857094,1272.5,2012-02-01,100.50039999999998,61691.296751057766,65671.38041241624,206964.35039064518,609643.5508145805
2012,3,67200.00000000003,66222.22222222223,58999.99999999995,6729.8769999999995,246995.89999999973,25882.192,629800.6022727266,485.395454545454,1297.5,2012-03-01,100.70140079999999,66731.94162756874,65760.97422293478,58589.05589325224,625413.9438671311
2012,4,66833.33333333336,68699.99999999996,145647.48686021182,30577.22399999999,190814.7750000001,19438.142999999996,677971.395,486.001,1395,2012-04-01,100.80210220079996,66301.52732350751,68153.34055548572,144488.54109220748,672576.6429448727
2012,5,70333.3333333333,89900.00000000001,145561.21448959617,10886.609,60009.51300000002,15213.454000000003,759550.6095238092,497.088095238095,1528,2012-05-01,100.80210220079996,69773.6771334667,89184.64797581034,144402.95520785378,753506.7155750066
2012,6,74333.33333333337,78250.00000000001,145474.99322128276,2786.318,31836.169,2610.76,831758.2166666663,505.628095238095,1645,2012-06-01,100.49969589419756,73963.73956353939,77860.93211901734,144751.67504430417,827622.6204130122
2012,7,77400.00000000006,75249.99999999994,107000.00000000004,2110.4800000000014,43739.299000000035,51.315,838748.3225,491.9345,1705,2012-07-01,100.49969589419756,77015.15841548813,74875.84845950222,106467.98385603652,834577.9706468007
2012,8,85399.99999999999,79125,139999.9999999999,302.078,19686.012,433.929,807108.0845454547,480.994090909091,1678,2012-08-01,100.70069528598596,84805.76996759298,78574.4326544004,139025.85240589007,801492.0674115506
2012,9,82500.00000000001,95999.99999999996,205249.99999999985,34.349,1097.4330000000002,1571.272,757579.9647058818,474.971764705882,1595,2012-09-01,101.50630084827384,81275.7427968108,94575.40979992523,202204.19647327758,746337.8710236634
2012,10,83000.00000000001,82444.44444444444,139999.9999999999,7392.5039999999935,50721.09699999997,150.131,784348.4999999995,475.362727272727,1650,2012-10-01,102.11533865336348,81280.63922086025,80736.59210425473,137099.87338458342,768100.5717099139
2012,11,83499.99999999993,84666.6666666667,149999.99999999994,7308.017999999999,108437.95500000002,44.568,792941.325,480.5705,1650,2012-11-01,101.60476196009667,82181.18756362321,83329.42770922284,147630.87586279627,780417.4821170415
2012,12,84833.33333333333,103888.88888888885,149999.99999999994,4835.112999999999,60548.53400000002,5750.28,1006740.9684210536,477.128421052632,2110,2012-12-01,101.60476196009667,83493.46201573702,102248.05106052925,147630.87586279627,990840.3395663995
2013,1,158817.85420035818,94662.87327590986,171500.00000000003,3.151,381.685,36666.15799999999,980787.4204545448,472.668636363636,2075,2013-01-01,101.80797148401686,155997.46452593987,92981.78904465381,168454.3926178947,963369.9661804199
2013,2,221302.9999999999,149998.00000000003,149999.99999999994,252.02000000000007,12087.563000000006,35955.61100000002,993104.31125,472.3445,2102.5,2013-02-01,101.90977945550085,217155.80308623117,147187.0519212506,147189.01444144308,974493.6320695713
2013,3,91142.85714285716,113541.33333333331,171419.6373271832,21597.034,67779.914,39730.952999999994,1031196.33,472.484,2182.5,2013-03-01,102.31741857332285,89078.53463635054,110969.70087450669,167537.10142163155,1007840.4482625043
2013,4,88196.24999999994,129823.5000000001,176287.56903390735,7411.364999999996,22539.18099999999,35259.539000000004,1022177.195454546,472.137272727273,2165,2013-04-01,101.80583148045625,86631.82522793996,127520.69121396296,173160.5807548946,1004045.8199595121
2013,5,90948.75000000007,126607.33333333328,181293.73903975968,3483.217000000001,19175.102999999996,23008.586,949574.0571428568,479.58285714285694,1980,2013-05-01,101.80583148045625,89335.50139262856,124361.57290030897,178077.9513348042,932730.5158596414
2013,6,94666.66666666664,140645.00000000003,186442.07300115857,2842.523000000001,10071.041,5956.375,898908.7250000001,502.886,1787.5,2013-06-01,102.416666469339,92432.87243195665,137326.28179428747,182042.7079190033,877697.6990059629
2013,7,97114.50000000007,237205.33333333323,191736.60805432423,750.4,33626.899000000005,0.195,806929.7118181821,504.96227272727293,1598,2013-07-01,102.723916468747,94539.32768377893,230915.39096983438,186652.3538485399,785532.4636728434
2013,8,96688.89018792454,199339.64094246115,197181.49598105525,0.3,8.678,14.98,786823.4571428564,512.588571428571,1535,2013-08-01,102.92936430168452,93937.12945173816,193666.44523150797,191569.7209623476,764430.5028802938
2013,9,97107.1099856321,127400.19009890292,202781.00646440408,1.954,114.351,0,721535.1,504.57,1430,2013-09-01,103.44401112319292,93874.07635419887,123158.5944083126,196029.72106612276,697512.6855248427
2013,10,97258.00000000006,128300.66666666664,208539.5304368088,1006.9060000000004,13120.516999999998,0,728673.2590909096,500.806363636364,1455,2013-10-01,103.54745513431611,93926.0166981818,123905.18579161799,201395.12860678489,703709.4809773108
2013,11,90763.99999999996,203180.66666666672,214461.58352330036,2382.5600000000004,34613.967000000004,8.828000000000001,776278.75,519.25,1495,2013-11-01,103.96164495485338,87305.27497849359,195438.10292238105,206289.14020784583,746697.2558361389
