ANIO,MES,SST_MACRO,CHL_A_MACRO,WIND_SPEED_MACRO,WIND_MAX_MACRO,SST_SD,CHL_A_SD,N_REGIONES,N_DIAS,SST2,CHL_A2,WIND2,SST_X_CHL,SST_X_WIND,PRECIO_DIESEL_MACRO,N_REGIONES_DIESEL
2020,1,14.798105576706963,5.11443639659824,7.3916494552445515,9.32723211009198,1.0733901402660735,3.857691703532863,6,279,218.98392865936572,26.15745965484879,54.636481669217076,75.68396976221348,109.38240902471738,665.9833467423562,8
2020,2,14.625417567984156,6.033918307616801,6.192284285312563,7.981688122682979,1.129224995203433,3.614518128430739,6,261,213.90283903789958,36.4081701429932,38.34438467012892,88.24857481999999,90.56474337236257,667.9266453619755,8
2020,3,14.813322101884845,4.899594035564304,5.954250942270646,7.702281997202011,0.9812699046746522,3.5224388071832684,6,279,219.43451169419004,24.0060217133373,35.453104283530884,72.57926461728786,88.20223708330643,645.6572257258355,8
2020,4,13.366649720981746,3.568250201925128,6.2543314275666075,8.009286974993051,0.8096836570878134,2.92737853721974,6,270,178.6673247634214,12.732409503538717,39.11666160584736,47.69555056595557,83.59945743121057,615.5953815982924,8
2020,5,13.266495931366256,3.2064576833768945,7.325810545783722,9.170792383677005,0.8109315590491117,3.043834723494869,6,279,175.99991429695743,10.28137087528672,53.667500152715995,42.53845781061764,97.18783579959975,593.1611638892114,8
2020,6,11.958340903423782,1.8208390115087776,7.651480573647365,9.64590383318517,0.8581495445287535,2.07392262950623,6,270,143.0019171624983,3.3154547058322623,58.545154968903006,21.774213629875142,91.49901311559974,569.1117011009513,8
2020,7,11.50758415277179,1.7677260617199704,7.832614174933036,9.721539977019923,1.0157341750652802,1.1571726735756642,6,279,132.42449303312443,3.1248554292839965,61.34984481336192,20.342256414290418,90.13446675423509,539.8480768772632,8
2020,8,11.2618245794395,1.959567670193802,8.067581381307885,10.098152715815667,0.8686008281470455,1.608585655583129,6,279,126.82869285806767,3.8399054540687656,65.08586934402565,22.068307353263556,90.85568629664162,516.325,8
2020,9,11.618951437789432,4.200591056748843,7.708218320109005,9.645838529598775,0.7165542366486544,3.5437714580686337,6,270,135.00003251370913,17.644965226038362,59.41662967046408,48.806463498377404,89.56141433322536,511.1836650705165,8
2020,10,12.125659833633177,5.109539269930916,7.6317086727848356,9.581777649271068,0.6286250800000315,2.8626776512690437,6,279,147.03162640098498,26.107391550966156,58.242977266259274,61.95653509377269,92.53950331557705,487.1957356584715,8
2020,11,13.261315593870052,3.6181305580251593,6.568677931227658,8.507313491859845,0.7212084346260056,2.156533775094518,6,270,175.862491280221,13.09086873491545,43.14752976419726,47.9811711897968,87.10931108049941,489.7742247136208,8
2020,12,13.757985439467415,4.153499169066146,6.781138480955228,8.61269084544314,1.2177930058499584,2.4799747647924963,6,279,189.2821633525974,17.251555347433165,45.983839097891774,57.143781090852045,93.29480448399421,494.11531862745096,8
2021,1,14.568126713714555,4.9720580612371545,6.643738338816248,8.636669418480764,1.3563040916282147,3.0555633216976643,6,279,212.23031594684366,24.72136136431337,44.13925911465687,72.43357186404879,96.78682197263855,518.3406474618149,8
2021,2,15.423300647645073,4.676016147339409,5.62295965673091,7.588305391818354,0.8927786562405499,3.837986047240293,6,252,237.87820286764892,21.865127010178888,31.617675301223397,72.11960287365872,86.72459731533996,541.55,8
2021,3,14.787731885577458,4.943048634697126,5.946973339500367,7.993973010187429,1.252377940879592,3.4517890844043,6,279,218.67701431972424,24.433729804981123,35.36649190072815,73.09647790727081,87.94224727520863,565.7375,8
2021,4,13.884772005133904,3.1063888274703606,5.677241676665072,7.711903907515095,0.773806739335275,2.742028942534959,6,270,192.78689363455018,9.649651547432681,32.23107305526284,43.1315006287212,78.82720629853866,596.0983942687747,8
2021,5,13.32872819922834,2.547738878225543,5.79075861276456,7.7475116679201514,0.9909795581255186,2.8064960403269876,6,279,177.65499540890477,6.490973391621947,33.532885311306934,33.958119030475174,77.18344761687938,603.0694444444445,8
2021,6,12.331698245264436,2.511405702620023,6.559593196316859,8.919863472639726,0.9490104040516139,1.8271881008423683,6,270,152.07078161225797,6.307158603152371,43.02826290116643,30.969897296146435,80.89092390866914,636.0625,8
